"customerid","first_name","last_name","gender"
7669,"Ellen","Soh","F"
7670,"Diana","Choo","F"
7671,"Jennifer","Lee","F"
7672,"Sophie","Ho","F"
7673,"John","Yeo","M"
7674,"Cindy","Ng","F"
7675,"Shirley","Soh","F"
7676,"Helen","Tan","F"
7677,"Xena","Tan","F"
7678,"Alex","Choo","M"
7679,"Patricia","Choo","F"
7680,"Jessica","Wong","F"
7681,"Richard","Tan","M"
7682,"Brenda","Chan","F"
7683,"Nancy","Chan","F"
7684,"Grace","Soh","F"
7685,"Jessica","Soh","F"
7686,"Stanley","Low","M"
7687,"Gary","Yeo","M"
7688,"Percy","Seah","M"
7689,"Natalie","Soh","F"
7690,"Robert","Ho","M"
7691,"Timothy","Lim","M"
7692,"Olinda","Seah","F"
7693,"Amanda","Chan","F"
7694,"Bob","Lim","M"
7695,"James","Chua","M"
7696,"Terence","Ng","M"
7697,"Angela","Lee","F"
7698,"Ellen","Ng","F"
7699,"Harry","Ng","M"
7700,"Oliver","Wong","M"
7701,"Emily","Soh","F"
7702,"Kathy","Chua","F"
7703,"Shirley","Loh","F"
7704,"Eugene","Loh","M"
7705,"Zoe","Tan","F"
7706,"Percy","Yeo","M"
7707,"Eugene","Yeo","M"
7708,"Oliver","Chan","M"
7709,"Charles","Tan","M"
7710,"Alex","Seah","M"
7711,"Alice","Tan","F"
7712,"Alice","Choo","F"
7713,"Manfred","Low","M"
7714,"Ryan","Chua","M"
7715,"Cindy","Seah","F"
7716,"Magdalene","Soh","F"
7717,"Ivy","Yip","F"
7718,"Zechary","Lee","M"
7719,"Felicity","Wong","F"
7720,"Lena","Low","F"
7721,"Harry","Lee","M"
7722,"Felicity","Wong","F"
7723,"Ryan","Choo","M"
7724,"Zechary","Wong","M"
7725,"Karen","Tan","F"
7726,"Janet","Ng","F"
7727,"Michelle","Tan","F"
7728,"Michelle","Chua","F"
7729,"Rachel","Low","F"
7730,"Tania","Low","F"
7731,"Susan","Wong","F"
7732,"Amanda","Lee","F"
7733,"Sylvester","Chua","M"
7734,"Sophie","Chan","F"
7735,"Elliot","Choo","M"
7736,"Keith","Tan","M"
7737,"Clara","Yip","F"
7738,"Olinda","Lim","F"
7739,"Frank","Soh","M"
7740,"James","Choo","M"
7741,"Oliver","Tan","M"
7742,"Sally","Low","F"
7743,"Sally","Loh","F"
7744,"Cindy","Tan","F"
7745,"Michelle","Yip","F"
7746,"Manfred","Loh","M"
7747,"Xena","Yip","F"
7748,"Terence","Loh","M"
7749,"Susan","Tan","F"
7750,"Natalie","Ho","F"
7751,"Timothy","Lim","M"
7752,"Daniel","Ho","M"
7753,"Charles","Chua","M"
7754,"Emily","Chan","F"
7755,"Pearlyn","Wong","F"
7756,"Richard","Chan","M"
7757,"Gloria","Lim","F"
7758,"Eugene","Seah","M"
7759,"Nancy","Tan","F"
7760,"Anna","Chua","F"
7761,"Lena","Ho","F"
7762,"John","Wong","M"
7763,"Harry","Soh","M"
7764,"Norman","Low","M"
7765,"Michelle","Choo","F"
7766,"Magdalene","Yip","F"
7767,"Ryan","Ng","M"
7768,"Grace","Choo","F"
7769,"Patricia","Lee","F"
7770,"Roy","Soh","M"
7771,"George","Chua","M"
7772,"Jessica","Lim","F"
7773,"Karen","Chua","F"
7774,"Gary","Ng","M"
7775,"Frank","Yip","M"
7776,"Diana","Low","F"
7777,"James","Chan","M"
7778,"Xander","Lee","M"
7779,"Rachel","Chan","F"
7780,"Michael","Low","M"
7781,"Amanda","Ng","F"
7782,"Uma","Chua","F"
7783,"John","Loh","M"
7784,"Helen","Lee","F"
7785,"Diana","Ng","F"
7786,"William","Ng","M"
7787,"Frank","Lim","M"
7788,"Brenda","Ng","F"
7789,"Frank","Lee","M"
7790,"Christopher","Chua","M"
7791,"Joe","Yeo","M"
7792,"Jennifer","Tan","F"
7793,"Regina","Yip","F"
7794,"Lawrence","Lim","M"
7795,"Paul","Soh","M"
7796,"William","Tan","M"
7797,"Rachel","Ho","F"
7798,"John","Low","M"
7799,"Mark","Lim","M"
7800,"Timothy","Ng","M"
7801,"Cindy","Lim","F"
7802,"Keith","Ho","M"
7803,"Steven","Seah","M"
7804,"Olinda","Soh","F"
7805,"Rachel","Tan","F"
7806,"Eugene","Loh","M"
7807,"Nancy","Low","F"
7808,"Roger","Ho","M"
7809,"Ivy","Soh","F"
7810,"Alex","Ho","M"
7811,"Oliver","Seah","M"
7812,"Zechary","Lee","M"
7813,"Norman","Wong","M"
7814,"Emily","Yip","F"
7815,"Susan","Lim","F"
7816,"Paul","Yip","M"
7817,"Irene","Wong","F"
7818,"Alex","Lee","M"
7819,"Lena","Soh","F"
7820,"Richard","Ng","M"
7821,"Xander","Seah","M"
7822,"Brenda","Lee","F"
7823,"Keith","Lim","M"
7824,"James","Lee","M"
7825,"Isaac","Loh","M"
7826,"Jessica","Low","F"
7827,"Isaac","Choo","M"
7828,"Mark","Low","M"
7829,"Tania","Soh","F"
7830,"Steven","Seah","M"
7831,"Joseph","Soh","M"
7832,"Kathy","Tan","F"
7833,"Lena","Ng","F"
7834,"Sophie","Choo","F"
7835,"Lena","Tan","F"
7836,"Manfred","Ho","M"
7837,"Stanley","Choo","M"
7838,"Susan","Chua","F"
7839,"Sylvester","Lee","M"
7840,"Catherine","Ng","F"
7841,"Lawrence","Yeo","M"
7842,"Keith","Chua","M"
7843,"Paul","Lee","M"
7844,"Mark","Seah","M"
7845,"Frank","Loh","M"
7846,"Lawrence","Low","M"
7847,"Steven","Wong","M"
7848,"Vincent","Tan","M"
7849,"Xena","Choo","F"
7850,"Queenie","Low","F"
7851,"Wilma","Wong","F"
7852,"Angela","Tan","F"
7853,"Gloria","Ng","F"
7854,"Harry","Seah","M"
7855,"Keith","Lim","M"
7856,"Ellen","Seah","F"
7857,"Percy","Tan","M"
7858,"Robert","Chua","M"
7859,"Jean","Yip","F"
7860,"Eugene","Ng","M"
7861,"Lawrence","Choo","M"
7862,"Sophie","Wong","F"
7863,"Lena","Seah","F"
7864,"Zoe","Seah","F"
7865,"Julia","Ho","F"
7866,"Michelle","Yip","F"
7867,"Magdalene","Yeo","F"
7868,"Keith","Seah","M"
7869,"Catherine","Seah","F"
7870,"Susan","Ho","F"
7871,"Mark","Lee","M"
7872,"Bob","Ho","M"
7873,"Alice","Tan","F"
7874,"Zoe","Ho","F"
7875,"Amanda","Lee","F"
7876,"Zechary","Ho","M"
7877,"Vincent","Lee","M"
7878,"Timothy","Chua","M"
7879,"Thomas","Soh","M"
7880,"Michael","Yip","M"
7881,"Grace","Lee","F"
7882,"Roger","Ho","M"
7883,"Roy","Wong","M"
7884,"Roy","Lee","M"
7885,"Natalie","Tan","F"
7886,"Angela","Chan","F"
7887,"Mark","Yip","M"
7888,"Magdalene","Seah","F"
7889,"Xena","Tan","F"
7890,"Sophie","Wong","F"
7891,"Clara","Chua","F"
7892,"Anna","Chua","F"
7893,"Nancy","Low","F"
7894,"Ellen","Soh","F"
7895,"John","Lee","M"
7896,"Christopher","Chua","M"
7897,"Norman","Choo","M"
7898,"Magdalene","Ng","F"
7899,"Charles","Ho","M"
7900,"Oliver","Soh","M"
7901,"Ryan","Soh","M"
7902,"Ruth","Choo","F"
7903,"Sylvester","Chua","M"
7904,"Joseph","Seah","M"
7905,"Kathy","Lee","F"
7906,"Cindy","Ho","F"
7907,"Sophie","Ng","F"
7908,"Manfred","Lee","M"
7909,"Grace","Yeo","F"
7910,"David","Choo","M"
7911,"Elizabeth","Soh","F"
7912,"Keith","Loh","M"
7913,"Emily","Chan","F"
7914,"Natalie","Ho","F"
7915,"Rachel","Lee","F"
7916,"Roy","Seah","M"
7917,"Timothy","Wong","M"
7918,"Robert","Ho","M"
7919,"Magdalene","Loh","F"
7920,"Keith","Low","M"
7921,"James","Seah","M"
7922,"Roy","Lee","M"
7923,"Henry","Wong","M"
7924,"Joseph","Loh","M"
7925,"Brenda","Lim","F"
7926,"Vicky","Chan","F"
7927,"Keith","Chua","M"
7928,"Robert","Wong","M"
7929,"Jean","Tan","F"
7930,"Jessica","Ho","F"
7931,"James","Yip","M"
7932,"Vicky","Tan","F"
7933,"Helen","Ho","F"
7934,"Diana","Wong","F"
7935,"Shirley","Seah","F"
7936,"Frank","Lee","M"
7937,"Nancy","Soh","F"
7938,"Amanda","Chua","F"
7939,"Vincent","Choo","M"
7940,"Paul","Choo","M"
7941,"Jean","Ho","F"
7942,"Oliver","Soh","M"
7943,"Emily","Loh","F"
7944,"Leonard","Seah","M"
7945,"Patricia","Seah","F"
7946,"Percy","Low","M"
7947,"Natalie","Lim","F"
7948,"Olinda","Ng","F"
7949,"Michelle","Chan","F"
7950,"Jacqueline","Wong","F"
7951,"Xena","Seah","F"
7952,"Jennifer","Soh","F"
7953,"Elizabeth","Seah","F"
7954,"Gloria","Chua","F"
7955,"George","Low","M"
7956,"Keith","Lim","M"
7957,"Susan","Ng","F"
7958,"Roger","Chan","M"
7959,"Timothy","Low","M"
7960,"Jacqueline","Lee","F"
7961,"Timothy","Lim","M"
7962,"Brenda","Ho","F"
7963,"Joseph","Choo","M"
7964,"Sophie","Yeo","F"
7965,"Queenie","Ng","F"
7966,"Roger","Loh","M"
7967,"Lawrence","Yeo","M"
7968,"Kathy","Lim","F"
7969,"Ellen","Chua","F"
7970,"Ryan","Loh","M"
7971,"Pearlyn","Ng","F"
7972,"Ellen","Yeo","F"
7973,"Percy","Yip","M"
7974,"Gloria","Yip","F"
7975,"Vincent","Wong","M"
7976,"Violet","Chua","F"
7977,"Rachel","Yeo","F"
7978,"Michelle","Low","F"
7979,"Vincent","Ho","M"
7980,"Ryan","Chua","M"
7981,"Uma","Seah","F"
7982,"Henry","Lee","M"
7983,"Clara","Lee","F"
7984,"Michael","Lim","M"
7985,"Karen","Yip","F"
7986,"Mark","Ho","M"
7987,"Harry","Ho","M"
7988,"Lawrence","Choo","M"
7989,"Felicity","Lee","F"
7990,"Alice","Soh","F"
7991,"Xander","Chua","M"
7992,"Tania","Seah","F"
7993,"Catherine","Lee","F"
7994,"Sophie","Choo","F"
7995,"George","Lee","M"
7996,"Ivy","Soh","F"
7997,"Elizabeth","Soh","F"
7998,"Norman","Chan","M"
7999,"Charles","Wong","M"
8000,"David","Soh","M"
8001,"Gloria","Ng","F"
8002,"Brenda","Seah","F"
8003,"Angela","Wong","F"
8004,"Henry","Yip","M"
8005,"Diana","Wong","F"
8006,"Kathy","Low","F"
8007,"Jacqueline","Soh","F"
8008,"Zechary","Soh","M"
8009,"Thomas","Wong","M"
8010,"Brenda","Low","F"
8011,"Joseph","Choo","M"
8012,"Roger","Ho","M"
8013,"John","Ng","M"
8014,"Regina","Chua","F"
8015,"Vicky","Choo","F"
8016,"Isaac","Ng","M"
8017,"Regina","Yip","F"
8018,"Michael","Chan","M"
8019,"Vincent","Tan","M"
8020,"Timothy","Lim","M"
8021,"Violet","Chua","F"
8022,"George","Yip","M"
8023,"Bob","Lim","M"
8024,"Terence","Loh","M"
8025,"Brenda","Loh","F"
8026,"Jennifer","Ho","F"
8027,"Gloria","Choo","F"
8028,"Michelle","Loh","F"
8029,"Vincent","Ho","M"
8030,"Charles","Tan","M"
8031,"Karen","Yeo","F"
8032,"Timothy","Ng","M"
8033,"Sally","Wong","F"
8034,"Elizabeth","Yeo","F"
8035,"Norman","Lim","M"
8036,"Sally","Low","F"
8037,"Natalie","Ng","F"
8038,"Patricia","Ng","F"
8039,"Daniel","Low","M"
8040,"Joseph","Ho","M"
8041,"Robert","Yeo","M"
8042,"Sophie","Ho","F"
8043,"Henry","Loh","M"
8044,"Ruth","Chua","F"
8045,"Richard","Choo","M"
8046,"Percy","Tan","M"
8047,"Keith","Lee","M"
8048,"Paul","Seah","M"
8049,"Gloria","Soh","F"
8050,"Joe","Chua","M"
8051,"Stanley","Ng","M"
8052,"Michael","Ho","M"
8053,"Queenie","Seah","F"
8054,"Charles","Chan","M"
8055,"Michelle","Lee","F"
8056,"Emily","Loh","F"
8057,"Leonard","Yeo","M"
8058,"Roger","Chan","M"
8059,"Timothy","Choo","M"
8060,"Elliot","Lim","M"
8061,"Michael","Ho","M"
8062,"Jacqueline","Lim","F"
8063,"Jacqueline","Chan","F"
8064,"Tania","Wong","F"
8065,"Felicity","Tan","F"
8066,"Violet","Lee","F"
8067,"Isaac","Loh","M"
8068,"Michelle","Ho","F"
8069,"Christopher","Ho","M"
8070,"Angela","Yeo","F"
8071,"Natalie","Ng","F"
8072,"Amanda","Ng","F"
8073,"Henry","Yeo","M"
8074,"Queenie","Tan","F"
8075,"Timothy","Ng","M"
8076,"Lawrence","Lim","M"
8077,"Eugene","Yeo","M"
8078,"Nancy","Tan","F"
8079,"Harry","Low","M"
8080,"William","Loh","M"
8081,"Roy","Yeo","M"
8082,"Ellen","Low","F"
8083,"Janet","Lee","F"
8084,"Nancy","Choo","F"
8085,"Mark","Yeo","M"
8086,"Michelle","Yip","F"
8087,"Queenie","Soh","F"
8088,"Lena","Wong","F"
8089,"Mark","Choo","M"
8090,"Christopher","Soh","M"
8091,"Paul","Ng","M"
8092,"Timothy","Loh","M"
8093,"Susan","Ng","F"
8094,"Nancy","Yeo","F"
8095,"Wilma","Ho","F"
8096,"Sylvester","Seah","M"
8097,"Roy","Loh","M"
8098,"Lawrence","Ho","M"
8099,"Terence","Seah","M"
8100,"Gary","Choo","M"
8101,"Lawrence","Choo","M"
8102,"Sophie","Yeo","F"
8103,"Nicholas","Yeo","M"
8104,"Zoe","Lim","F"
8105,"Roy","Lim","M"
8106,"Irene","Loh","F"
8107,"Paul","Ng","M"
8108,"George","Ho","M"
8109,"Natalie","Wong","F"
8110,"John","Wong","M"
8111,"Shirley","Choo","F"
8112,"Amanda","Yip","F"
8113,"Natalie","Choo","F"
8114,"Frank","Seah","M"
8115,"Magdalene","Low","F"
8116,"Timothy","Yeo","M"
8117,"Diana","Ho","F"
8118,"Gary","Wong","M"
8119,"David","Seah","M"
8120,"Gloria","Yeo","F"
8121,"Henry","Chan","M"
8122,"Xander","Seah","M"
8123,"Keith","Ng","M"
8124,"Mark","Choo","M"
8125,"Stanley","Ng","M"
8126,"Mark","Ho","M"
8127,"Ryan","Lee","M"
8128,"Eugene","Chan","M"
8129,"Isaac","Lee","M"
8130,"Michelle","Ng","F"
8131,"Nicholas","Chan","M"
8132,"Alice","Low","F"
8133,"Shirley","Chua","F"
8134,"Janet","Tan","F"
8135,"Susan","Choo","F"
8136,"Timothy","Ho","M"
8137,"Henry","Choo","M"
8138,"Vincent","Chan","M"
8139,"Manfred","Chua","M"
8140,"Alice","Choo","F"
8141,"Felicity","Low","F"
8142,"Timothy","Loh","M"
8143,"Roy","Yeo","M"
8144,"Sally","Lim","F"
8145,"John","Low","M"
8146,"Ellen","Wong","F"
8147,"Ellen","Ng","F"
8148,"Patricia","Lim","F"
8149,"Jacqueline","Lee","F"
8150,"Elliot","Seah","M"
8151,"Kathy","Seah","F"
8152,"Zechary","Loh","M"
8153,"Zoe","Seah","F"
8154,"Henry","Lee","M"
8155,"Diana","Wong","F"
8156,"Ivy","Lee","F"
8157,"Pearlyn","Ng","F"
8158,"Felicity","Ng","F"
8159,"Felicity","Lee","F"
8160,"Norman","Loh","M"
8161,"Amanda","Ho","F"
8162,"Manfred","Lee","M"
8163,"George","Soh","M"
8164,"Leonard","Soh","M"
8165,"Helen","Wong","F"
8166,"Helen","Soh","F"
8167,"Diana","Ho","F"
8168,"Elizabeth","Lee","F"
8169,"Xander","Chua","M"
8170,"Karen","Lee","F"
8171,"Richard","Low","M"
8172,"Harry","Soh","M"
8173,"Joseph","Wong","M"
8174,"Olinda","Chua","F"
8175,"Janet","Choo","F"
8176,"Xena","Low","F"
8177,"Christopher","Low","M"
8178,"Grace","Ng","F"
8179,"Patricia","Yeo","F"
8180,"Alice","Seah","F"
8181,"Wilma","Yeo","F"
8182,"Gary","Loh","M"
8183,"Diana","Tan","F"
8184,"Amanda","Tan","F"
8185,"Eugene","Chua","M"
8186,"Karen","Chua","F"
8187,"Frank","Chua","M"
8188,"Alice","Chan","F"
8189,"Jean","Low","F"
8190,"Oliver","Chan","M"
8191,"Irene","Seah","F"
8192,"Nancy","Soh","F"
8193,"Thomas","Loh","M"
8194,"Brenda","Chan","F"
8195,"Sally","Chan","F"
8196,"Julia","Yip","F"
8197,"Daniel","Yeo","M"
8198,"Cindy","Yip","F"
8199,"Elliot","Chan","M"
8200,"Elizabeth","Low","F"
8201,"Nancy","Lim","F"
8202,"Paul","Tan","M"
8203,"Henry","Chan","M"
8204,"Susan","Seah","F"
8205,"Queenie","Low","F"
8206,"Tania","Loh","F"
8207,"Paul","Soh","M"
8208,"Karen","Ho","F"
8209,"Tania","Ng","F"
8210,"Brenda","Chan","F"
8211,"Manfred","Loh","M"
8212,"Ruth","Ng","F"
8213,"Vincent","Ng","M"
8214,"Joe","Loh","M"
8215,"Cindy","Seah","F"
8216,"Uma","Lee","F"
8217,"Jacqueline","Ng","F"
8218,"Timothy","Lim","M"
8219,"Oliver","Ho","M"
8220,"Ryan","Yeo","M"
8221,"James","Seah","M"
8222,"Roger","Tan","M"
8223,"Gary","Low","M"
8224,"Ruth","Yip","F"
8225,"Alex","Loh","M"
8226,"Harry","Tan","M"
8227,"Oliver","Choo","M"
8228,"Isaac","Seah","M"
8229,"Clara","Wong","F"
8230,"Wilma","Chan","F"
8231,"Steven","Choo","M"
8232,"Jacqueline","Ng","F"
8233,"Norman","Loh","M"
8234,"Harry","Soh","M"
8235,"Julia","Yeo","F"
8236,"Alex","Lim","M"
8237,"Roy","Soh","M"
8238,"Amanda","Ng","F"
8239,"Thomas","Tan","M"
8240,"Pearlyn","Ng","F"
8241,"Julia","Yip","F"
8242,"Susan","Ng","F"
8243,"Bob","Tan","M"
8244,"Lawrence","Yip","M"
8245,"Frank","Yeo","M"
8246,"Joe","Yeo","M"
8247,"Ryan","Yip","M"
8248,"Pearlyn","Ho","F"
8249,"Alex","Chua","M"
8250,"Vincent","Ho","M"
8251,"David","Yeo","M"
8252,"Michelle","Choo","F"
8253,"Jessica","Yeo","F"
8254,"Ellen","Low","F"
8255,"Olinda","Choo","F"
8256,"Robert","Chua","M"
8257,"Percy","Ho","M"
8258,"Stanley","Choo","M"
8259,"Nancy","Yip","F"
8260,"Kathy","Lee","F"
8261,"Xander","Ng","M"
8262,"Keith","Chua","M"
8263,"Angela","Tan","F"
8264,"Clara","Lim","F"
8265,"Gloria","Chan","F"
8266,"Ryan","Yip","M"
8267,"Shirley","Seah","F"
8268,"Timothy","Ho","M"
8269,"Ryan","Chan","M"
8270,"Percy","Ho","M"
8271,"Norman","Seah","M"
8272,"Xena","Lim","F"
8273,"Tania","Tan","F"
8274,"Elliot","Ho","M"
8275,"Lena","Loh","F"
8276,"Sylvester","Low","M"
8277,"Anna","Soh","F"
8278,"Percy","Ho","M"
8279,"Jessica","Yip","F"
8280,"Natalie","Soh","F"
8281,"Timothy","Lim","M"
8282,"Robert","Low","M"
8283,"Natalie","Ng","F"
8284,"Harry","Yip","M"
8285,"Karen","Seah","F"
8286,"Ellen","Yeo","F"
8287,"Catherine","Chan","F"
8288,"Julia","Lim","F"
8289,"Clara","Chan","F"
8290,"Grace","Wong","F"
8291,"Nancy","Ho","F"
8292,"Karen","Loh","F"
8293,"Nancy","Chua","F"
8294,"Olinda","Seah","F"
8295,"William","Yip","M"
8296,"George","Seah","M"
8297,"Roger","Lim","M"
8298,"Elizabeth","Soh","F"
8299,"Natalie","Choo","F"
8300,"Angela","Chua","F"
8301,"Norman","Tan","M"
8302,"Robert","Loh","M"
8303,"Elizabeth","Seah","F"
8304,"Olinda","Seah","F"
8305,"Lawrence","Ho","M"
8306,"Steven","Soh","M"
8307,"Jean","Soh","F"
8308,"Shirley","Tan","F"
8309,"Norman","Tan","M"
8310,"Shirley","Lee","F"
8311,"Isaac","Chua","M"
8312,"Emily","Loh","F"
8313,"Regina","Tan","F"
8314,"Queenie","Ng","F"
8315,"Vicky","Chua","F"
8316,"Jean","Chua","F"
8317,"Timothy","Ho","M"
8318,"Tania","Loh","F"
8319,"Gary","Chan","M"
8320,"Christopher","Seah","M"
8321,"Terence","Low","M"
8322,"Henry","Yip","M"
8323,"Rachel","Loh","F"
8324,"Karen","Yeo","F"
8325,"Eugene","Wong","M"
8326,"Harry","Choo","M"
8327,"Steven","Yip","M"
8328,"Vincent","Soh","M"
8329,"Daniel","Low","M"
8330,"Harry","Seah","M"
8331,"Thomas","Chua","M"
8332,"Zechary","Lim","M"
8333,"Bob","Choo","M"
8334,"Ryan","Low","M"
8335,"Tania","Seah","F"
8336,"Leonard","Loh","M"
8337,"David","Chua","M"
8338,"Norman","Soh","M"
8339,"Ellen","Ho","F"
8340,"Harry","Yip","M"
8341,"Elliot","Seah","M"
8342,"Elizabeth","Chan","F"
8343,"Emily","Chan","F"
8344,"Keith","Wong","M"
8345,"Roy","Loh","M"
8346,"Keith","Choo","M"
8347,"George","Chua","M"
8348,"Xena","Loh","F"
8349,"Violet","Ho","F"
8350,"Susan","Yip","F"
8351,"Oliver","Wong","M"
8352,"Elliot","Choo","M"
8353,"Helen","Low","F"
8354,"Violet","Yeo","F"
8355,"Timothy","Lim","M"
8356,"Thomas","Lee","M"
8357,"Eugene","Low","M"
8358,"Vincent","Loh","M"
8359,"Alex","Chan","M"
8360,"Anna","Seah","F"
8361,"Ryan","Chan","M"
8362,"Nicholas","Yeo","M"
8363,"Brenda","Wong","F"
8364,"Michael","Ng","M"
8365,"Richard","Soh","M"
8366,"Mark","Chan","M"
8367,"Angela","Seah","F"
8368,"Kathy","Wong","F"
8369,"Jennifer","Chua","F"
8370,"Olinda","Chan","F"
8371,"Roy","Soh","M"
8372,"Oliver","Ng","M"
8373,"Alex","Lim","M"
8374,"Ryan","Choo","M"
8375,"Jacqueline","Loh","F"
8376,"Rachel","Tan","F"
8377,"Roger","Wong","M"
8378,"Kathy","Yip","F"
8379,"Leonard","Ng","M"
8380,"Natalie","Yip","F"
8381,"Tania","Low","F"
8382,"Keith","Choo","M"
8383,"Jacqueline","Ng","F"
8384,"Sophie","Seah","F"
8385,"Robert","Lim","M"
8386,"Jacqueline","Yeo","F"
8387,"Sally","Choo","F"
8388,"Bob","Ng","M"
8389,"Gary","Seah","M"
8390,"Vincent","Ho","M"
8391,"Nicholas","Yeo","M"
8392,"Irene","Lee","F"
8393,"Shirley","Chua","F"
8394,"Patricia","Wong","F"
8395,"Sophie","Ho","F"
8396,"Mark","Loh","M"
8397,"Leonard","Loh","M"
8398,"Tania","Chua","F"
8399,"Catherine","Yeo","F"
8400,"Lena","Seah","F"
8401,"Stanley","Ho","M"
8402,"Vicky","Seah","F"
8403,"Anna","Ng","F"
8404,"Christopher","Loh","M"
8405,"Violet","Tan","F"
8406,"Ruth","Loh","F"
8407,"Roy","Chua","M"
8408,"Cindy","Low","F"
8409,"Thomas","Ho","M"
8410,"David","Wong","M"
8411,"Elizabeth","Seah","F"
8412,"Gary","Chua","M"
8413,"Patricia","Lee","F"
8414,"Brenda","Yip","F"
8415,"Pearlyn","Lee","F"
8416,"Keith","Lee","M"
8417,"Anna","Seah","F"
8418,"Diana","Lim","F"
8419,"Rachel","Seah","F"
8420,"Amanda","Wong","F"
8421,"Catherine","Yip","F"
8422,"Gloria","Loh","F"
8423,"Nancy","Loh","F"
8424,"Catherine","Lim","F"
8425,"Gary","Low","M"
8426,"Olinda","Lim","F"
8427,"Bob","Chan","M"
8428,"Zechary","Yeo","M"
8429,"Percy","Choo","M"
8430,"Shirley","Tan","F"
8431,"Wilma","Ng","F"
8432,"Oliver","Lee","M"
8433,"Percy","Yip","M"
8434,"George","Chua","M"
8435,"Christopher","Chua","M"
8436,"George","Low","M"
8437,"Alice","Ng","F"
8438,"Nicholas","Yeo","M"
8439,"David","Lee","M"
8440,"Jessica","Tan","F"
8441,"Jean","Yip","F"
8442,"Emily","Ng","F"
8443,"Magdalene","Lim","F"
8444,"Olinda","Chua","F"
8445,"Terence","Low","M"
8446,"Zechary","Ng","M"
8447,"Keith","Loh","M"
8448,"Sylvester","Yeo","M"
8449,"Jean","Chua","F"
8450,"Michael","Tan","M"
8451,"Timothy","Seah","M"
8452,"Gloria","Seah","F"
8453,"Thomas","Soh","M"
8454,"John","Choo","M"
8455,"Cindy","Yip","F"
8456,"Nicholas","Ng","M"
8457,"Keith","Lim","M"
8458,"Steven","Soh","M"
8459,"Michelle","Chan","F"
8460,"Xena","Loh","F"
8461,"Isaac","Wong","M"
8462,"Amanda","Soh","F"
8463,"Isaac","Low","M"
8464,"Elizabeth","Wong","F"
8465,"Violet","Chua","F"
8466,"Grace","Ng","F"
8467,"Janet","Soh","F"
8468,"Norman","Low","M"
8469,"Eugene","Yeo","M"
8470,"Sylvester","Soh","M"
8471,"Susan","Tan","F"
8472,"Brenda","Seah","F"
8473,"Jennifer","Soh","F"
8474,"Ellen","Ho","F"
8475,"Queenie","Choo","F"
8476,"Michael","Choo","M"
8477,"Jacqueline","Yeo","F"
8478,"Vicky","Seah","F"
8479,"Jennifer","Seah","F"
8480,"George","Loh","M"
8481,"Julia","Low","F"
8482,"Zoe","Tan","F"
8483,"Michelle","Soh","F"
8484,"Queenie","Wong","F"
8485,"Queenie","Tan","F"
8486,"Leonard","Tan","M"
8487,"Oliver","Lim","M"
8488,"Gary","Tan","M"
8489,"Steven","Yip","M"
8490,"Diana","Ho","F"
8491,"Uma","Seah","F"
8492,"Manfred","Ng","M"
8493,"Oliver","Seah","M"
8494,"Amanda","Tan","F"
8495,"Keith","Tan","M"
8496,"Uma","Loh","F"
8497,"Cindy","Loh","F"
8498,"Olinda","Low","F"
8499,"Terence","Chan","M"
8500,"David","Ng","M"
8501,"Eugene","Soh","M"
8502,"Ruth","Low","F"
8503,"Thomas","Lim","M"
8504,"Janet","Tan","F"
8505,"David","Lim","M"
8506,"Xander","Yeo","M"
8507,"Sophie","Soh","F"
8508,"Mark","Choo","M"
8509,"Shirley","Yip","F"
8510,"Kathy","Lim","F"
8511,"Roger","Soh","M"
8512,"Violet","Lee","F"
8513,"Irene","Soh","F"
8514,"Uma","Low","F"
8515,"Ellen","Wong","F"
8516,"Bob","Choo","M"
8517,"Brenda","Seah","F"
8518,"Percy","Low","M"
8519,"William","Ng","M"
8520,"Uma","Soh","F"
8521,"Keith","Seah","M"
8522,"Isaac","Chua","M"
8523,"Stanley","Yeo","M"
8524,"Ivy","Low","F"
8525,"Nicholas","Lee","M"
8526,"Alex","Wong","M"
8527,"James","Lee","M"
8528,"Emily","Tan","F"
8529,"Zoe","Tan","F"
8530,"John","Tan","M"
8531,"Lawrence","Ng","M"
8532,"Tania","Ng","F"
8533,"Uma","Wong","F"
8534,"Thomas","Loh","M"
8535,"Keith","Seah","M"
8536,"Cindy","Yip","F"
8537,"Norman","Ho","M"
8538,"Eugene","Choo","M"
8539,"Sally","Ng","F"
8540,"Vicky","Wong","F"
8541,"Magdalene","Ho","F"
8542,"Jessica","Loh","F"
8543,"Daniel","Ho","M"
8544,"Magdalene","Lim","F"
8545,"Ruth","Yeo","F"
8546,"Lena","Tan","F"
8547,"Vincent","Wong","M"
8548,"Timothy","Lim","M"
8549,"Ruth","Soh","F"
8550,"Angela","Lim","F"
8551,"Rachel","Choo","F"
8552,"Harry","Wong","M"
8553,"Bob","Yip","M"
8554,"Oliver","Ho","M"
8555,"Percy","Ho","M"
8556,"Anna","Yip","F"
8557,"Uma","Choo","F"
8558,"Brenda","Choo","F"
8559,"Michelle","Lee","F"
8560,"Pearlyn","Yip","F"
8561,"Anna","Lee","F"
8562,"John","Choo","M"
8563,"Ruth","Soh","F"
8564,"Julia","Ng","F"
8565,"Joe","Ng","M"
8566,"Manfred","Chan","M"
8567,"Julia","Tan","F"
8568,"Regina","Yeo","F"
